timestamp,run,function,duration,prompt_tokens,completion_tokens,model,max_tokens,temperature
1109007.056292057,59,callOpenai,13961.086916923523,15,128,gpt-4,128,0.01
1114255.984833002,60,callCommonbase,5248.637207984924,15,128,gpt-4,128,0.01
1129391.5806250572,60,callOpenai,15135.287542104721,15,128,gpt-4,128,0.01
1134305.0789580345,61,callCommonbase,4913.115750074387,15,128,gpt-4,128,0.01
1150322.745417118,61,callOpenai,16017.303625106812,15,128,gpt-4,128,0.01
1165990.5645000935,62,callOpenai,15667.472666978836,15,128,gpt-4,128,0.01
1170801.288458109,62,callCommonbase,4810.406790971756,15,128,gpt-4,128,0.01
1178024.915708065,63,callCommonbase,7223.422208070755,15,119,gpt-4,128,0.01
1192664.1318330765,63,callOpenai,14639.056666135788,15,104,gpt-4,128,0.01
1205516.8889169693,64,callOpenai,12852.437458992004,15,128,gpt-4,128,0.01
1212947.177667141,64,callCommonbase,7429.950124979019,15,128,gpt-4,128,0.01
1217679.690042019,65,callCommonbase,4732.082417011261,15,128,gpt-4,128,0.01
1231680.8992080688,65,callOpenai,14001.084125041962,15,128,gpt-4,128,0.01
1235728.6129169464,66,callCommonbase,4047.5437920093536,15,128,gpt-4,128,0.01
1250012.6413750648,66,callOpenai,14283.746375083923,15,128,gpt-4,128,0.01
1254309.2458331585,67,callCommonbase,4296.040208101273,15,128,gpt-4,128,0.01
1268032.4626250267,67,callOpenai,13723.083957910538,15,128,gpt-4,128,0.01
1273565.0645000935,68,callCommonbase,5532.181292057037,15,128,gpt-4,128,0.01
1290971.9009170532,68,callOpenai,17406.522000074387,15,128,gpt-4,128,0.01
1295890.567291975,69,callCommonbase,4918.308458805084,15,119,gpt-4,128,0.01
1311859.676500082,69,callOpenai,15968.987082958221,15,128,gpt-4,128,0.01
1325787.56112504,70,callOpenai,13927.599916934967,15,128,gpt-4,128,0.01
1331738.310958147,70,callCommonbase,5950.474416017532,15,128,gpt-4,128,0.01
1347395.7705421448,71,callOpenai,15657.061625003815,15,128,gpt-4,128,0.01
1352177.2988331318,71,callCommonbase,4781.327083110809,15,128,gpt-4,128,0.01
1367010.5857081413,72,callOpenai,14832.852458000183,15,128,gpt-4,128,0.01
1371053.0748331547,72,callCommonbase,4042.2913331985474,15,128,gpt-4,128,0.01
1385384.5626671314,73,callOpenai,14331.299584150314,15,128,gpt-4,128,0.01
1391120.779708147,73,callCommonbase,5735.983583211899,15,128,gpt-4,128,0.01
1408073.548333168,74,callOpenai,16952.57933306694,15,128,gpt-4,128,0.01
1414429.7449581623,74,callCommonbase,6352.605458021164,15,128,gpt-4,128,0.01
1429212.9086670876,75,callOpenai,14781.902833938599,15,128,gpt-4,128,0.01
